Bacterium,Pathway,Value
Clostridium autoethanogenum,map00640,4.16
Clostridium autoethanogenum,map00650,8.29
Clostridium autoethanogenum,map00660,4.63
Clostridium autoethanogenum,map00670,5.11
Clostridium autoethanogenum,map00730,3.18
Clostridium autoethanogenum,map00740,0.46
Clostridium autoethanogenum,map00750,1.72
Clostridium autoethanogenum,map00760,4.86
Clostridium autoethanogenum,map00770,4.51
Clostridium autoethanogenum,map00780,0.12
Clostridium autoethanogenum,map00785,1.7
Clostridium autoethanogenum,map00790,6.35
Clostridium autoethanogenum,map00791,0.96
Clostridium autoethanogenum,map00830,0.58
Clostridium autoethanogenum,map00860,19.11
Clostridium autoethanogenum,map00900,1.41
Clostridium autoethanogenum,map00908,0.01
Clostridium autoethanogenum,map00950,0.04
Clostridium autoethanogenum,map00960,0.59
Clostridium autoethanogenum,map00966,0.03
Clostridium autoethanogenum,map00980,0.58
Clostridium autoethanogenum,map00982,0.58
Clostridium autoethanogenum,map00983,3.34
Clostridium autoethanogenum,map01040,0.68
Clostridium autoethanogenum,map01051,0.01
Clostridium autoethanogenum,map01055,1.49
Clostridium baratii,map00010,7.68
Clostridium baratii,map00020,1.78
Clostridium baratii,map00030,5.45
Clostridium baratii,map00040,8.2
Clostridium baratii,map00051,6.9
Clostridium baratii,map00052,11.25
Clostridium baratii,map00053,3.8
Clostridium baratii,map00061,0.25
Clostridium baratii,map00062,1.28
Clostridium baratii,map00071,2.07
Clostridium baratii,map00130,1.81
Clostridium baratii,map00220,5.59
Clostridium baratii,map00230,10.02
Clostridium baratii,map00240,10.6
Clostridium baratii,map00250,7.51
Clostridium baratii,map00254,0.06
Clostridium baratii,map00260,3.61
Clostridium baratii,map00261,0.07
Clostridium baratii,map00270,6.01
Clostridium baratii,map00280,3.84
Clostridium baratii,map00281,0.59
Clostridium baratii,map00290,4.45
Clostridium baratii,map00300,2.77
Clostridium baratii,map00310,2.21
Clostridium baratii,map00311,1.69
Clostridium baratii,map00330,2.58
Clostridium baratii,map00332,1.1
Clostridium baratii,map00340,6.76
Clostridium baratii,map00350,1.59
Clostridium baratii,map00360,2.36
Clostridium baratii,map00361,0.72
Clostridium baratii,map00362,1.92
Clostridium baratii,map00363,0.68
Clostridium baratii,map00380,3.56
Clostridium baratii,map00400,1.83
Clostridium baratii,map00401,0.76
Clostridium baratii,map00410,4.18
Clostridium baratii,map00430,1.14
Clostridium baratii,map00440,1.9
Clostridium baratii,map00450,0.69
Clostridium baratii,map00460,0.94
Clostridium baratii,map00480,1.64
Clostridium baratii,map00500,10.91
Clostridium baratii,map00510,0.99
Clostridium baratii,map00511,3.41
Clostridium baratii,map00513,1.78
Clostridium baratii,map00515,0.95
Clostridium baratii,map00520,13.86
Clostridium baratii,map00521,0.09
Clostridium baratii,map00524,0.08
Clostridium baratii,map00531,2.55
Clostridium baratii,map00541,2.91
Clostridium baratii,map00550,1.47
Clostridium baratii,map00561,6.89
Clostridium baratii,map00562,0.01
Clostridium baratii,map00564,2.17
Clostridium baratii,map00572,0.58
Clostridium baratii,map00592,0.59
Clostridium baratii,map00600,2.5
Clostridium baratii,map00603,1.61
Clostridium baratii,map00604,1.58
Clostridium baratii,map00620,10.51
Clostridium baratii,map00621,0.61
Clostridium baratii,map00622,0.61
Clostridium baratii,map00625,1.43
Clostridium baratii,map00627,1.31
Clostridium baratii,map00630,3.52
Clostridium baratii,map00633,0.01
Clostridium baratii,map00640,5.28
Clostridium baratii,map00650,6.22
Clostridium baratii,map00660,1.86
Clostridium baratii,map00670,4.05
Clostridium baratii,map00730,2.87
Clostridium baratii,map00740,1.01
Clostridium baratii,map00750,1.41
Clostridium baratii,map00760,2.21
Clostridium baratii,map00770,3.82
Clostridium baratii,map00780,0.36
Clostridium baratii,map00785,0.78
Clostridium baratii,map00790,4.0
Clostridium baratii,map00860,17.88
Clostridium baratii,map00900,1.86
Clostridium baratii,map00903,1.31
Clostridium baratii,map00908,0.01
Clostridium baratii,map00930,0.59
Clostridium baratii,map00950,1.04
Clostridium baratii,map00960,0.59
Clostridium baratii,map00966,0.03
Clostridium baratii,map00981,0.72
Clostridium baratii,map00983,4.29
Clostridium baratii,map01040,0.68
Clostridium baratii,map01051,0.01
Clostridium beijerinckii ATCC 35702,map00010,9.41
Clostridium beijerinckii ATCC 35702,map00020,2.02
Clostridium beijerinckii ATCC 35702,map00030,9.32
Clostridium beijerinckii ATCC 35702,map00040,13.51
Clostridium beijerinckii ATCC 35702,map00051,13.62
Clostridium beijerinckii ATCC 35702,map00052,9.45
Clostridium beijerinckii ATCC 35702,map00053,2.92
Clostridium beijerinckii ATCC 35702,map00061,1.05
Clostridium beijerinckii ATCC 35702,map00062,1.28
Clostridium beijerinckii ATCC 35702,map00071,3.45
Clostridium beijerinckii ATCC 35702,map00130,1.76
Clostridium beijerinckii ATCC 35702,map00220,5.34
Clostridium beijerinckii ATCC 35702,map00230,13.47
Clostridium beijerinckii ATCC 35702,map00240,10.68
Clostridium beijerinckii ATCC 35702,map00250,5.71
Clostridium beijerinckii ATCC 35702,map00254,0.06
Clostridium beijerinckii ATCC 35702,map00260,8.62
Clostridium beijerinckii ATCC 35702,map00261,0.86
Clostridium beijerinckii ATCC 35702,map00270,10.12
Clostridium beijerinckii ATCC 35702,map00280,3.62
Clostridium beijerinckii ATCC 35702,map00281,0.59
Clostridium beijerinckii ATCC 35702,map00290,4.45
Clostridium beijerinckii ATCC 35702,map00300,2.24
Clostridium beijerinckii ATCC 35702,map00310,6.26
Clostridium beijerinckii ATCC 35702,map00311,1.59
Clostridium beijerinckii ATCC 35702,map00330,8.2
Clostridium beijerinckii ATCC 35702,map00332,1.1
Clostridium beijerinckii ATCC 35702,map00340,7.54
Clostridium beijerinckii ATCC 35702,map00350,1.99
Clostridium beijerinckii ATCC 35702,map00360,5.64
Clostridium beijerinckii ATCC 35702,map00361,0.72
Clostridium beijerinckii ATCC 35702,map00362,2.71
Clostridium beijerinckii ATCC 35702,map00363,0.68
Clostridium beijerinckii ATCC 35702,map00380,2.29
Clostridium beijerinckii ATCC 35702,map00400,2.85
Clostridium beijerinckii ATCC 35702,map00401,0.76
Clostridium beijerinckii ATCC 35702,map00405,0.26
Clostridium beijerinckii ATCC 35702,map00410,6.26
Clostridium beijerinckii ATCC 35702,map00430,1.18
Clostridium beijerinckii ATCC 35702,map00440,2.82
Clostridium beijerinckii ATCC 35702,map00450,4.74
Clostridium beijerinckii ATCC 35702,map00460,1.04
Clostridium beijerinckii ATCC 35702,map00480,4.39
Clostridium beijerinckii ATCC 35702,map00500,16.63
Clostridium beijerinckii ATCC 35702,map00511,1.68
Clostridium beijerinckii ATCC 35702,map00520,19.23
Clostridium beijerinckii ATCC 35702,map00521,3.48
Clostridium beijerinckii ATCC 35702,map00523,2.5
Clostridium beijerinckii ATCC 35702,map00524,0.08
Clostridium beijerinckii ATCC 35702,map00525,1.17
Clostridium beijerinckii ATCC 35702,map00531,0.79
Clostridium beijerinckii ATCC 35702,map00541,9.85
Clostridium beijerinckii ATCC 35702,map00550,1.47
Clostridium beijerinckii ATCC 35702,map00561,6.75
Clostridium beijerinckii ATCC 35702,map00562,6.24
Clostridium beijerinckii ATCC 35702,map00564,3.25
Clostridium beijerinckii ATCC 35702,map00572,0.58
Clostridium beijerinckii ATCC 35702,map00590,0.8
Clostridium beijerinckii ATCC 35702,map00592,1.17
Clostridium beijerinckii ATCC 35702,map00600,2.5
Clostridium beijerinckii ATCC 35702,map00603,0.82
Clostridium beijerinckii ATCC 35702,map00604,0.79
Clostridium beijerinckii ATCC 35702,map00620,10.91
Clostridium beijerinckii ATCC 35702,map00621,0.61
Clostridium beijerinckii ATCC 35702,map00622,1.47
Clostridium beijerinckii ATCC 35702,map00625,2.86
Clostridium beijerinckii ATCC 35702,map00626,0.58
Clostridium beijerinckii ATCC 35702,map00627,2.96
Clostridium beijerinckii ATCC 35702,map00630,4.49
Clostridium beijerinckii ATCC 35702,map00633,1.52
Clostridium beijerinckii ATCC 35702,map00640,7.49
Clostridium beijerinckii ATCC 35702,map00643,0.8
Clostridium beijerinckii ATCC 35702,map00650,14.16
Clostridium beijerinckii ATCC 35702,map00660,1.86
Clostridium beijerinckii ATCC 35702,map00670,4.05
Clostridium beijerinckii ATCC 35702,map00730,5.7
Clostridium beijerinckii ATCC 35702,map00740,1.38
Clostridium beijerinckii ATCC 35702,map00750,2.21
Clostridium beijerinckii ATCC 35702,map00760,4.8
Clostridium beijerinckii ATCC 35702,map00770,6.86
Clostridium beijerinckii ATCC 35702,map00780,0.12
Clostridium beijerinckii ATCC 35702,map00790,5.75
Clostridium beijerinckii ATCC 35702,map00830,0.58
Clostridium beijerinckii ATCC 35702,map00860,18.38
Clostridium beijerinckii ATCC 35702,map00900,2.33
Clostridium beijerinckii ATCC 35702,map00903,1.31
Clostridium beijerinckii ATCC 35702,map00908,0.01
Clostridium beijerinckii ATCC 35702,map00930,0.59
Clostridium beijerinckii ATCC 35702,map00940,0.82
Clostridium beijerinckii ATCC 35702,map00950,0.86
Clostridium beijerinckii ATCC 35702,map00960,0.59
Clostridium beijerinckii ATCC 35702,map00966,0.03
Clostridium beijerinckii ATCC 35702,map00980,0.58
Clostridium beijerinckii ATCC 35702,map00981,0.72
Clostridium beijerinckii ATCC 35702,map00982,1.4
Clostridium beijerinckii ATCC 35702,map00983,5.07
Clostridium beijerinckii ATCC 35702,map01040,0.68
Clostridium beijerinckii ATCC 35702,map01051,0.01
Clostridium beijerinckii ATCC 35702,map01055,0.59
Clostridium beijerinckii NCIMB 14988,map00010,9.91
Clostridium beijerinckii NCIMB 14988,map00020,1.67
Clostridium beijerinckii NCIMB 14988,map00030,9.32
Clostridium beijerinckii NCIMB 14988,map00040,16.04
Clostridium beijerinckii NCIMB 14988,map00051,14.6
Clostridium beijerinckii NCIMB 14988,map00052,11.15
Clostridium beijerinckii NCIMB 14988,map00053,5.39
Clostridium beijerinckii NCIMB 14988,map00061,1.05
Clostridium beijerinckii NCIMB 14988,map00062,1.28
Clostridium beijerinckii NCIMB 14988,map00071,3.45
Clostridium beijerinckii NCIMB 14988,map00130,2.6
Clostridium beijerinckii NCIMB 14988,map00220,5.34
Clostridium beijerinckii NCIMB 14988,map00230,13.47
Clostridium beijerinckii NCIMB 14988,map00240,10.68
Clostridium beijerinckii NCIMB 14988,map00250,7.12
Clostridium beijerinckii NCIMB 14988,map00254,0.06
Clostridium beijerinckii NCIMB 14988,map00260,7.71
Clostridium beijerinckii NCIMB 14988,map00261,0.86
Clostridium beijerinckii NCIMB 14988,map00270,9.42
Clostridium beijerinckii NCIMB 14988,map00280,3.62
Clostridium beijerinckii NCIMB 14988,map00281,0.59
Clostridium beijerinckii NCIMB 14988,map00290,4.45
Clostridium beijerinckii NCIMB 14988,map00300,2.24
Clostridium beijerinckii NCIMB 14988,map00310,4.37
Clostridium beijerinckii NCIMB 14988,map00311,1.59
Clostridium beijerinckii NCIMB 14988,map00330,6.37
Clostridium beijerinckii NCIMB 14988,map00332,1.1
Clostridium beijerinckii NCIMB 14988,map00340,7.54
Clostridium beijerinckii NCIMB 14988,map00350,1.99
Clostridium beijerinckii NCIMB 14988,map00360,4.83
Clostridium beijerinckii NCIMB 14988,map00361,0.72
Clostridium beijerinckii NCIMB 14988,map00362,3.19
Clostridium beijerinckii NCIMB 14988,map00363,0.68
Clostridium beijerinckii NCIMB 14988,map00380,2.29
Clostridium beijerinckii NCIMB 14988,map00400,2.85
Clostridium beijerinckii NCIMB 14988,map00401,0.76
Clostridium beijerinckii NCIMB 14988,map00405,0.26
Clostridium beijerinckii NCIMB 14988,map00410,6.26
Clostridium beijerinckii NCIMB 14988,map00430,1.66
Clostridium beijerinckii NCIMB 14988,map00440,2.82
Clostridium beijerinckii NCIMB 14988,map00450,4.74
Clostridium beijerinckii NCIMB 14988,map00460,1.04
Clostridium beijerinckii NCIMB 14988,map00480,4.39
Clostridium beijerinckii NCIMB 14988,map00500,18.44
Clostridium beijerinckii NCIMB 14988,map00511,1.68
Clostridium beijerinckii NCIMB 14988,map00520,21.5
Clostridium beijerinckii NCIMB 14988,map00521,3.48
Clostridium beijerinckii NCIMB 14988,map00523,2.5
Clostridium beijerinckii NCIMB 14988,map00524,0.08
Clostridium beijerinckii NCIMB 14988,map00525,2.17
Clostridium beijerinckii NCIMB 14988,map00531,1.77
Clostridium beijerinckii NCIMB 14988,map00541,12.12
Clostridium beijerinckii NCIMB 14988,map00550,1.47
Clostridium beijerinckii NCIMB 14988,map00561,7.26
Clostridium beijerinckii NCIMB 14988,map00562,6.24
Clostridium beijerinckii NCIMB 14988,map00564,4.05
Clostridium beijerinckii NCIMB 14988,map00572,0.58
Clostridium beijerinckii NCIMB 14988,map00590,0.8
Clostridium beijerinckii NCIMB 14988,map00592,1.17
Clostridium beijerinckii NCIMB 14988,map00600,2.5
Clostridium beijerinckii NCIMB 14988,map00603,0.82
Clostridium beijerinckii NCIMB 14988,map00604,0.79
Clostridium beijerinckii NCIMB 14988,map00620,11.07
Clostridium beijerinckii NCIMB 14988,map00621,1.09
Clostridium beijerinckii NCIMB 14988,map00622,1.95
Clostridium beijerinckii NCIMB 14988,map00625,2.86
Clostridium beijerinckii NCIMB 14988,map00626,0.58
Clostridium beijerinckii NCIMB 14988,map00627,2.96
Clostridium beijerinckii NCIMB 14988,map00630,4.49
Clostridium beijerinckii NCIMB 14988,map00633,1.52
Clostridium beijerinckii NCIMB 14988,map00640,7.49
Clostridium beijerinckii NCIMB 14988,map00643,0.8
Clostridium beijerinckii NCIMB 14988,map00650,12.96
Clostridium beijerinckii NCIMB 14988,map00660,1.86
Clostridium beijerinckii NCIMB 14988,map00670,4.05
Clostridium beijerinckii NCIMB 14988,map00730,5.7
Clostridium beijerinckii NCIMB 14988,map00740,2.32
Clostridium beijerinckii NCIMB 14988,map00750,2.21
Clostridium beijerinckii NCIMB 14988,map00760,4.8
Clostridium beijerinckii NCIMB 14988,map00770,6.86
Clostridium beijerinckii NCIMB 14988,map00780,0.12
Clostridium beijerinckii NCIMB 14988,map00790,5.75
Clostridium beijerinckii NCIMB 14988,map00830,0.58
Clostridium beijerinckii NCIMB 14988,map00860,19.47
Clostridium beijerinckii NCIMB 14988,map00900,2.33
Clostridium beijerinckii NCIMB 14988,map00903,1.31
Clostridium beijerinckii NCIMB 14988,map00908,0.01
Clostridium beijerinckii NCIMB 14988,map00930,1.1
Clostridium beijerinckii NCIMB 14988,map00940,0.82
Clostridium beijerinckii NCIMB 14988,map00944,0.98
Clostridium beijerinckii NCIMB 14988,map00950,0.86
Clostridium beijerinckii NCIMB 14988,map00960,0.59
Clostridium beijerinckii NCIMB 14988,map00966,0.03
Clostridium beijerinckii NCIMB 14988,map00980,0.58
Clostridium beijerinckii NCIMB 14988,map00981,0.72
Clostridium beijerinckii NCIMB 14988,map00982,1.4
Clostridium beijerinckii NCIMB 14988,map00983,6.05
Clostridium beijerinckii NCIMB 14988,map01040,0.68
Clostridium beijerinckii NCIMB 14988,map01051,0.01
Clostridium beijerinckii NCIMB 14988,map01055,0.59
Clostridium beijerinckii NCIMB 8052,map00010,9.41
Clostridium beijerinckii NCIMB 8052,map00020,2.02
Clostridium beijerinckii NCIMB 8052,map00030,9.32
Clostridium beijerinckii NCIMB 8052,map00040,13.51
Clostridium beijerinckii NCIMB 8052,map00051,13.62
Clostridium beijerinckii NCIMB 8052,map00052,9.45
Clostridium beijerinckii NCIMB 8052,map00053,2.92
Clostridium beijerinckii NCIMB 8052,map00061,1.05
Clostridium beijerinckii NCIMB 8052,map00062,1.28
Clostridium beijerinckii NCIMB 8052,map00071,3.45
Clostridium beijerinckii NCIMB 8052,map00130,1.76
Clostridium beijerinckii NCIMB 8052,map00220,5.34
Clostridium beijerinckii NCIMB 8052,map00230,13.47
Clostridium beijerinckii NCIMB 8052,map00240,10.68
Clostridium beijerinckii NCIMB 8052,map00250,5.71
Clostridium beijerinckii NCIMB 8052,map00254,0.06
Clostridium beijerinckii NCIMB 8052,map00260,8.62
Clostridium beijerinckii NCIMB 8052,map00261,0.86
Clostridium beijerinckii NCIMB 8052,map00270,10.12
Clostridium beijerinckii NCIMB 8052,map00280,2.97
Clostridium beijerinckii NCIMB 8052,map00281,0.59
Clostridium beijerinckii NCIMB 8052,map00290,4.45
Clostridium beijerinckii NCIMB 8052,map00300,2.24
Clostridium beijerinckii NCIMB 8052,map00310,6.26
Clostridium beijerinckii NCIMB 8052,map00311,1.59
Clostridium beijerinckii NCIMB 8052,map00330,8.2
Clostridium beijerinckii NCIMB 8052,map00332,1.1
Clostridium beijerinckii NCIMB 8052,map00340,7.54
Clostridium beijerinckii NCIMB 8052,map00350,1.99
Clostridium beijerinckii NCIMB 8052,map00360,5.64
Clostridium beijerinckii NCIMB 8052,map00361,0.72
Clostridium beijerinckii NCIMB 8052,map00362,2.71
Clostridium beijerinckii NCIMB 8052,map00363,0.68
Clostridium beijerinckii NCIMB 8052,map00380,2.29
Clostridium beijerinckii NCIMB 8052,map00400,2.85
Clostridium beijerinckii NCIMB 8052,map00401,0.76
Clostridium beijerinckii NCIMB 8052,map00405,0.26
Clostridium beijerinckii NCIMB 8052,map00410,6.26
Clostridium beijerinckii NCIMB 8052,map00430,1.18
Clostridium beijerinckii NCIMB 8052,map00440,2.82
Clostridium beijerinckii NCIMB 8052,map00450,4.74
Clostridium beijerinckii NCIMB 8052,map00460,1.04
Clostridium beijerinckii NCIMB 8052,map00480,4.39
Clostridium beijerinckii NCIMB 8052,map00500,16.63
Clostridium beijerinckii NCIMB 8052,map00511,1.68
Clostridium beijerinckii NCIMB 8052,map00520,19.23
Clostridium beijerinckii NCIMB 8052,map00521,3.48
Clostridium beijerinckii NCIMB 8052,map00523,2.5
Clostridium beijerinckii NCIMB 8052,map00524,0.08
Clostridium beijerinckii NCIMB 8052,map00525,1.17
Clostridium beijerinckii NCIMB 8052,map00531,0.79
Clostridium beijerinckii NCIMB 8052,map00541,9.85
Clostridium beijerinckii NCIMB 8052,map00550,1.47
Clostridium beijerinckii NCIMB 8052,map00561,6.75
Clostridium beijerinckii NCIMB 8052,map00562,6.24
Clostridium beijerinckii NCIMB 8052,map00564,3.25
Clostridium beijerinckii NCIMB 8052,map00590,0.8
Clostridium beijerinckii NCIMB 8052,map00592,1.17
Clostridium beijerinckii NCIMB 8052,map00600,2.5
Clostridium beijerinckii NCIMB 8052,map00603,0.82
Clostridium beijerinckii NCIMB 8052,map00604,0.79
Clostridium beijerinckii NCIMB 8052,map00620,10.91
Clostridium beijerinckii NCIMB 8052,map00621,0.61
Clostridium beijerinckii NCIMB 8052,map00622,1.47
Clostridium beijerinckii NCIMB 8052,map00625,2.86
Clostridium beijerinckii NCIMB 8052,map00626,0.58
Clostridium beijerinckii NCIMB 8052,map00627,2.96
Clostridium beijerinckii NCIMB 8052,map00630,5.45
Clostridium beijerinckii NCIMB 8052,map00633,1.52
Clostridium beijerinckii NCIMB 8052,map00640,7.49
Clostridium beijerinckii NCIMB 8052,map00643,0.8
Clostridium beijerinckii NCIMB 8052,map00650,14.16
Clostridium beijerinckii NCIMB 8052,map00660,1.86
Clostridium beijerinckii NCIMB 8052,map00670,4.05
Clostridium beijerinckii NCIMB 8052,map00730,5.7
Clostridium beijerinckii NCIMB 8052,map00740,1.38
