Bacterium,Pathway,Value
Bifidobacterium animalis RH,map00380,0.33
Bifidobacterium animalis RH,map00400,1.82
Bifidobacterium animalis RH,map00401,0.35
Bifidobacterium animalis RH,map00405,0.26
Bifidobacterium animalis RH,map00430,0.05
Bifidobacterium animalis RH,map00450,1.28
Bifidobacterium animalis RH,map00460,0.38
Bifidobacterium animalis RH,map00480,2.54
Bifidobacterium animalis RH,map00500,5.57
Bifidobacterium animalis RH,map00510,0.8
Bifidobacterium animalis RH,map00511,1.36
Bifidobacterium animalis RH,map00513,0.42
Bifidobacterium animalis RH,map00514,0.82
Bifidobacterium animalis RH,map00515,0.82
Bifidobacterium animalis RH,map00520,5.84
Bifidobacterium animalis RH,map00521,2.29
Bifidobacterium animalis RH,map00523,0.94
Bifidobacterium animalis RH,map00525,0.34
Bifidobacterium animalis RH,map00531,0.72
Bifidobacterium animalis RH,map00541,3.62
Bifidobacterium animalis RH,map00550,0.31
Bifidobacterium animalis RH,map00561,1.83
Bifidobacterium animalis RH,map00562,1.35
Bifidobacterium animalis RH,map00564,0.62
Bifidobacterium animalis RH,map00571,1.69
Bifidobacterium animalis RH,map00572,1.62
Bifidobacterium animalis RH,map00592,0.11
Bifidobacterium animalis RH,map00600,1.27
Bifidobacterium animalis RH,map00603,0.74
Bifidobacterium animalis RH,map00604,0.72
Bifidobacterium animalis RH,map00620,2.06
Bifidobacterium animalis RH,map00621,0.12
Bifidobacterium animalis RH,map00622,0.12
Bifidobacterium animalis RH,map00625,0.5
Bifidobacterium animalis RH,map00626,0.11
Bifidobacterium animalis RH,map00630,2.15
Bifidobacterium animalis RH,map00640,1.86
Bifidobacterium animalis RH,map00650,2.98
Bifidobacterium animalis RH,map00660,1.16
Bifidobacterium animalis RH,map00670,0.72
Bifidobacterium animalis RH,map00730,1.13
Bifidobacterium animalis RH,map00740,0.72
Bifidobacterium animalis RH,map00750,1.53
Bifidobacterium animalis RH,map00760,1.64
Bifidobacterium animalis RH,map00770,1.18
Bifidobacterium animalis RH,map00780,0.06
Bifidobacterium animalis RH,map00785,0.38
Bifidobacterium animalis RH,map00790,1.04
Bifidobacterium animalis RH,map00830,0.11
Bifidobacterium animalis RH,map00860,0.2
Bifidobacterium animalis RH,map00900,0.79
Bifidobacterium animalis RH,map00908,0.01
Bifidobacterium animalis RH,map00940,0.38
Bifidobacterium animalis RH,map00950,0.06
Bifidobacterium animalis RH,map00960,0.18
Bifidobacterium animalis RH,map00966,0.03
Bifidobacterium animalis RH,map00980,0.11
Bifidobacterium animalis RH,map00982,0.11
Bifidobacterium animalis RH,map00983,0.43
Bifidobacterium animalis RH,map01051,0.01
Bifidobacterium animalis RH,map01053,0.88
Bifidobacterium animalis RH,map01055,0.13
Bifidobacterium animalis subsp. animalis ATCC 25527,map00010,1.9
Bifidobacterium animalis subsp. animalis ATCC 25527,map00020,2.58
Bifidobacterium animalis subsp. animalis ATCC 25527,map00030,3.4
Bifidobacterium animalis subsp. animalis ATCC 25527,map00040,3.25
Bifidobacterium animalis subsp. animalis ATCC 25527,map00051,1.58
Bifidobacterium animalis subsp. animalis ATCC 25527,map00052,2.83
Bifidobacterium animalis subsp. animalis ATCC 25527,map00053,1.69
Bifidobacterium animalis subsp. animalis ATCC 25527,map00061,0.45
Bifidobacterium animalis subsp. animalis ATCC 25527,map00071,0.45
Bifidobacterium animalis subsp. animalis ATCC 25527,map00120,0.6
Bifidobacterium animalis subsp. animalis ATCC 25527,map00121,0.6
Bifidobacterium animalis subsp. animalis ATCC 25527,map00130,0.45
Bifidobacterium animalis subsp. animalis ATCC 25527,map00220,2.01
Bifidobacterium animalis subsp. animalis ATCC 25527,map00230,3.96
Bifidobacterium animalis subsp. animalis ATCC 25527,map00240,2.3
Bifidobacterium animalis subsp. animalis ATCC 25527,map00250,1.56
Bifidobacterium animalis subsp. animalis ATCC 25527,map00254,0.11
Bifidobacterium animalis subsp. animalis ATCC 25527,map00260,3.24
Bifidobacterium animalis subsp. animalis ATCC 25527,map00261,0.13
Bifidobacterium animalis subsp. animalis ATCC 25527,map00270,3.97
Bifidobacterium animalis subsp. animalis ATCC 25527,map00280,0.96
Bifidobacterium animalis subsp. animalis ATCC 25527,map00290,1.96
Bifidobacterium animalis subsp. animalis ATCC 25527,map00300,1.09
Bifidobacterium animalis subsp. animalis ATCC 25527,map00310,0.33
Bifidobacterium animalis subsp. animalis ATCC 25527,map00330,0.84
Bifidobacterium animalis subsp. animalis ATCC 25527,map00332,0.22
Bifidobacterium animalis subsp. animalis ATCC 25527,map00340,2.0
Bifidobacterium animalis subsp. animalis ATCC 25527,map00350,0.28
Bifidobacterium animalis subsp. animalis ATCC 25527,map00360,0.3
Bifidobacterium animalis subsp. animalis ATCC 25527,map00361,0.39
Bifidobacterium animalis subsp. animalis ATCC 25527,map00362,0.63
Bifidobacterium animalis subsp. animalis ATCC 25527,map00380,0.33
Bifidobacterium animalis subsp. animalis ATCC 25527,map00400,1.82
Bifidobacterium animalis subsp. animalis ATCC 25527,map00401,0.35
Bifidobacterium animalis subsp. animalis ATCC 25527,map00405,0.26
Bifidobacterium animalis subsp. animalis ATCC 25527,map00430,0.05
Bifidobacterium animalis subsp. animalis ATCC 25527,map00450,1.28
Bifidobacterium animalis subsp. animalis ATCC 25527,map00460,0.38
Bifidobacterium animalis subsp. animalis ATCC 25527,map00480,2.54
Bifidobacterium animalis subsp. animalis ATCC 25527,map00500,6.36
Bifidobacterium animalis subsp. animalis ATCC 25527,map00510,0.8
Bifidobacterium animalis subsp. animalis ATCC 25527,map00511,1.36
Bifidobacterium animalis subsp. animalis ATCC 25527,map00513,0.42
Bifidobacterium animalis subsp. animalis ATCC 25527,map00514,0.82
Bifidobacterium animalis subsp. animalis ATCC 25527,map00515,0.82
Bifidobacterium animalis subsp. animalis ATCC 25527,map00520,5.0
Bifidobacterium animalis subsp. animalis ATCC 25527,map00521,2.29
Bifidobacterium animalis subsp. animalis ATCC 25527,map00523,0.94
Bifidobacterium animalis subsp. animalis ATCC 25527,map00525,0.34
Bifidobacterium animalis subsp. animalis ATCC 25527,map00531,0.72
Bifidobacterium animalis subsp. animalis ATCC 25527,map00541,2.78
Bifidobacterium animalis subsp. animalis ATCC 25527,map00550,0.31
Bifidobacterium animalis subsp. animalis ATCC 25527,map00561,1.83
Bifidobacterium animalis subsp. animalis ATCC 25527,map00562,1.35
Bifidobacterium animalis subsp. animalis ATCC 25527,map00564,0.62
Bifidobacterium animalis subsp. animalis ATCC 25527,map00571,1.69
Bifidobacterium animalis subsp. animalis ATCC 25527,map00572,1.62
Bifidobacterium animalis subsp. animalis ATCC 25527,map00592,0.11
Bifidobacterium animalis subsp. animalis ATCC 25527,map00600,1.27
Bifidobacterium animalis subsp. animalis ATCC 25527,map00603,0.74
Bifidobacterium animalis subsp. animalis ATCC 25527,map00604,0.72
Bifidobacterium animalis subsp. animalis ATCC 25527,map00620,2.06
Bifidobacterium animalis subsp. animalis ATCC 25527,map00621,0.12
Bifidobacterium animalis subsp. animalis ATCC 25527,map00622,0.12
Bifidobacterium animalis subsp. animalis ATCC 25527,map00625,0.5
Bifidobacterium animalis subsp. animalis ATCC 25527,map00626,0.11
Bifidobacterium animalis subsp. animalis ATCC 25527,map00630,2.15
Bifidobacterium animalis subsp. animalis ATCC 25527,map00640,1.86
Bifidobacterium animalis subsp. animalis ATCC 25527,map00650,1.26
Bifidobacterium animalis subsp. animalis ATCC 25527,map00660,1.16
Bifidobacterium animalis subsp. animalis ATCC 25527,map00670,0.72
Bifidobacterium animalis subsp. animalis ATCC 25527,map00730,1.13
Bifidobacterium animalis subsp. animalis ATCC 25527,map00740,0.72
Bifidobacterium animalis subsp. animalis ATCC 25527,map00750,1.53
Bifidobacterium animalis subsp. animalis ATCC 25527,map00760,1.64
Bifidobacterium animalis subsp. animalis ATCC 25527,map00770,1.18
Bifidobacterium animalis subsp. animalis ATCC 25527,map00780,0.06
Bifidobacterium animalis subsp. animalis ATCC 25527,map00785,0.38
Bifidobacterium animalis subsp. animalis ATCC 25527,map00790,1.04
Bifidobacterium animalis subsp. animalis ATCC 25527,map00830,0.11
Bifidobacterium animalis subsp. animalis ATCC 25527,map00860,0.2
Bifidobacterium animalis subsp. animalis ATCC 25527,map00900,0.79
Bifidobacterium animalis subsp. animalis ATCC 25527,map00908,0.01
Bifidobacterium animalis subsp. animalis ATCC 25527,map00940,0.38
Bifidobacterium animalis subsp. animalis ATCC 25527,map00950,0.06
Bifidobacterium animalis subsp. animalis ATCC 25527,map00960,0.18
Bifidobacterium animalis subsp. animalis ATCC 25527,map00966,0.03
Bifidobacterium animalis subsp. animalis ATCC 25527,map00980,0.11
Bifidobacterium animalis subsp. animalis ATCC 25527,map00982,0.11
Bifidobacterium animalis subsp. animalis ATCC 25527,map00983,0.43
Bifidobacterium animalis subsp. animalis ATCC 25527,map01051,0.01
Bifidobacterium animalis subsp. animalis ATCC 25527,map01055,0.13
Bifidobacterium animalis subsp. lactis AD011,map00010,1.9
Bifidobacterium animalis subsp. lactis AD011,map00020,2.58
Bifidobacterium animalis subsp. lactis AD011,map00030,3.4
Bifidobacterium animalis subsp. lactis AD011,map00040,2.45
Bifidobacterium animalis subsp. lactis AD011,map00051,2.32
Bifidobacterium animalis subsp. lactis AD011,map00052,2.83
Bifidobacterium animalis subsp. lactis AD011,map00053,1.73
Bifidobacterium animalis subsp. lactis AD011,map00061,0.45
Bifidobacterium animalis subsp. lactis AD011,map00071,0.45
Bifidobacterium animalis subsp. lactis AD011,map00120,0.6
Bifidobacterium animalis subsp. lactis AD011,map00121,0.6
Bifidobacterium animalis subsp. lactis AD011,map00130,0.45
Bifidobacterium animalis subsp. lactis AD011,map00220,2.01
Bifidobacterium animalis subsp. lactis AD011,map00230,3.96
Bifidobacterium animalis subsp. lactis AD011,map00240,2.3
Bifidobacterium animalis subsp. lactis AD011,map00250,1.56
Bifidobacterium animalis subsp. lactis AD011,map00254,0.11
Bifidobacterium animalis subsp. lactis AD011,map00260,3.24
Bifidobacterium animalis subsp. lactis AD011,map00261,0.13
Bifidobacterium animalis subsp. lactis AD011,map00270,4.3
Bifidobacterium animalis subsp. lactis AD011,map00280,0.96
Bifidobacterium animalis subsp. lactis AD011,map00290,1.96
Bifidobacterium animalis subsp. lactis AD011,map00300,1.09
Bifidobacterium animalis subsp. lactis AD011,map00310,0.33
Bifidobacterium animalis subsp. lactis AD011,map00330,0.84
Bifidobacterium animalis subsp. lactis AD011,map00332,0.22
Bifidobacterium animalis subsp. lactis AD011,map00340,2.0
Bifidobacterium animalis subsp. lactis AD011,map00350,0.28
Bifidobacterium animalis subsp. lactis AD011,map00360,0.3
Bifidobacterium animalis subsp. lactis AD011,map00361,0.39
Bifidobacterium animalis subsp. lactis AD011,map00362,0.63
Bifidobacterium animalis subsp. lactis AD011,map00380,0.33
Bifidobacterium animalis subsp. lactis AD011,map00400,1.82
Bifidobacterium animalis subsp. lactis AD011,map00401,0.35
Bifidobacterium animalis subsp. lactis AD011,map00405,0.26
Bifidobacterium animalis subsp. lactis AD011,map00430,0.05
Bifidobacterium animalis subsp. lactis AD011,map00450,1.28
Bifidobacterium animalis subsp. lactis AD011,map00460,0.38
Bifidobacterium animalis subsp. lactis AD011,map00480,2.54
Bifidobacterium animalis subsp. lactis AD011,map00500,5.57
Bifidobacterium animalis subsp. lactis AD011,map00510,0.8
Bifidobacterium animalis subsp. lactis AD011,map00511,1.36
Bifidobacterium animalis subsp. lactis AD011,map00513,0.42
Bifidobacterium animalis subsp. lactis AD011,map00514,0.82
Bifidobacterium animalis subsp. lactis AD011,map00515,0.82
Bifidobacterium animalis subsp. lactis AD011,map00520,5.84
Bifidobacterium animalis subsp. lactis AD011,map00521,2.29
Bifidobacterium animalis subsp. lactis AD011,map00523,0.94
Bifidobacterium animalis subsp. lactis AD011,map00525,0.34
Bifidobacterium animalis subsp. lactis AD011,map00531,0.72
Bifidobacterium animalis subsp. lactis AD011,map00541,3.62
Bifidobacterium animalis subsp. lactis AD011,map00550,0.31
Bifidobacterium animalis subsp. lactis AD011,map00561,1.83
Bifidobacterium animalis subsp. lactis AD011,map00562,1.35
Bifidobacterium animalis subsp. lactis AD011,map00564,0.62
Bifidobacterium animalis subsp. lactis AD011,map00571,1.69
Bifidobacterium animalis subsp. lactis AD011,map00572,1.62
Bifidobacterium animalis subsp. lactis AD011,map00592,0.11
Bifidobacterium animalis subsp. lactis AD011,map00600,1.27
Bifidobacterium animalis subsp. lactis AD011,map00603,0.74
Bifidobacterium animalis subsp. lactis AD011,map00604,0.72
Bifidobacterium animalis subsp. lactis AD011,map00620,2.06
Bifidobacterium animalis subsp. lactis AD011,map00621,0.12
Bifidobacterium animalis subsp. lactis AD011,map00622,0.12
Bifidobacterium animalis subsp. lactis AD011,map00625,0.5
Bifidobacterium animalis subsp. lactis AD011,map00626,0.11
Bifidobacterium animalis subsp. lactis AD011,map00630,2.15
Bifidobacterium animalis subsp. lactis AD011,map00640,1.86
Bifidobacterium animalis subsp. lactis AD011,map00650,2.98
Bifidobacterium animalis subsp. lactis AD011,map00660,1.16
Bifidobacterium animalis subsp. lactis AD011,map00670,0.72
Bifidobacterium animalis subsp. lactis AD011,map00730,1.13
Bifidobacterium animalis subsp. lactis AD011,map00740,0.04
Bifidobacterium animalis subsp. lactis AD011,map00750,1.53
Bifidobacterium animalis subsp. lactis AD011,map00760,1.64
Bifidobacterium animalis subsp. lactis AD011,map00770,1.18
Bifidobacterium animalis subsp. lactis AD011,map00780,0.06
Bifidobacterium animalis subsp. lactis AD011,map00785,0.38
Bifidobacterium animalis subsp. lactis AD011,map00790,1.04
Bifidobacterium animalis subsp. lactis AD011,map00830,0.11
Bifidobacterium animalis subsp. lactis AD011,map00860,0.2
Bifidobacterium animalis subsp. lactis AD011,map00900,0.79
Bifidobacterium animalis subsp. lactis AD011,map00908,0.01
Bifidobacterium animalis subsp. lactis AD011,map00940,0.38
Bifidobacterium animalis subsp. lactis AD011,map00950,0.06
Bifidobacterium animalis subsp. lactis AD011,map00960,0.18
Bifidobacterium animalis subsp. lactis AD011,map00966,0.03
Bifidobacterium animalis subsp. lactis AD011,map00980,0.11
Bifidobacterium animalis subsp. lactis AD011,map00982,0.11
Bifidobacterium animalis subsp. lactis AD011,map00983,0.43
Bifidobacterium animalis subsp. lactis AD011,map01051,0.01
Bifidobacterium animalis subsp. lactis AD011,map01053,0.88
Bifidobacterium animalis subsp. lactis AD011,map01055,0.13
Bifidobacterium animalis subsp. lactis ATCC 27673,map00010,1.9
Bifidobacterium animalis subsp. lactis ATCC 27673,map00020,2.58
Bifidobacterium animalis subsp. lactis ATCC 27673,map00030,3.4
Bifidobacterium animalis subsp. lactis ATCC 27673,map00040,3.25
Bifidobacterium animalis subsp. lactis ATCC 27673,map00051,2.32
Bifidobacterium animalis subsp. lactis ATCC 27673,map00052,2.79
Bifidobacterium animalis subsp. lactis ATCC 27673,map00053,1.69
Bifidobacterium animalis subsp. lactis ATCC 27673,map00061,0.45
Bifidobacterium animalis subsp. lactis ATCC 27673,map00071,0.45
Bifidobacterium animalis subsp. lactis ATCC 27673,map00120,0.6
Bifidobacterium animalis subsp. lactis ATCC 27673,map00121,0.6
Bifidobacterium animalis subsp. lactis ATCC 27673,map00130,0.45
Bifidobacterium animalis subsp. lactis ATCC 27673,map00220,2.01
Bifidobacterium animalis subsp. lactis ATCC 27673,map00230,3.96
Bifidobacterium animalis subsp. lactis ATCC 27673,map00240,2.3
Bifidobacterium animalis subsp. lactis ATCC 27673,map00250,1.56
Bifidobacterium animalis subsp. lactis ATCC 27673,map00254,0.11
Bifidobacterium animalis subsp. lactis ATCC 27673,map00260,3.24
Bifidobacterium animalis subsp. lactis ATCC 27673,map00261,0.11
Bifidobacterium animalis subsp. lactis ATCC 27673,map00270,4.3
Bifidobacterium animalis subsp. lactis ATCC 27673,map00280,0.96
Bifidobacterium animalis subsp. lactis ATCC 27673,map00290,1.96
Bifidobacterium animalis subsp. lactis ATCC 27673,map00300,1.06
Bifidobacterium animalis subsp. lactis ATCC 27673,map00310,0.33
Bifidobacterium animalis subsp. lactis ATCC 27673,map00330,0.84
Bifidobacterium animalis subsp. lactis ATCC 27673,map00332,0.22
Bifidobacterium animalis subsp. lactis ATCC 27673,map00340,2.0
Bifidobacterium animalis subsp. lactis ATCC 27673,map00350,0.28
Bifidobacterium animalis subsp. lactis ATCC 27673,map00360,0.3
Bifidobacterium animalis subsp. lactis ATCC 27673,map00361,0.39
Bifidobacterium animalis subsp. lactis ATCC 27673,map00362,0.63
Bifidobacterium animalis subsp. lactis ATCC 27673,map00380,0.33
Bifidobacterium animalis subsp. lactis ATCC 27673,map00400,1.82
Bifidobacterium animalis subsp. lactis ATCC 27673,map00401,0.35
Bifidobacterium animalis subsp. lactis ATCC 27673,map00405,0.26
Bifidobacterium animalis subsp. lactis ATCC 27673,map00430,0.05
Bifidobacterium animalis subsp. lactis ATCC 27673,map00450,1.28
Bifidobacterium animalis subsp. lactis ATCC 27673,map00460,0.38
Bifidobacterium animalis subsp. lactis ATCC 27673,map00480,2.54
Bifidobacterium animalis subsp. lactis ATCC 27673,map00500,6.36
Bifidobacterium animalis subsp. lactis ATCC 27673,map00510,0.8
Bifidobacterium animalis subsp. lactis ATCC 27673,map00511,2.24
Bifidobacterium animalis subsp. lactis ATCC 27673,map00513,0.42
Bifidobacterium animalis subsp. lactis ATCC 27673,map00514,0.82
Bifidobacterium animalis subsp. lactis ATCC 27673,map00515,0.82
Bifidobacterium animalis subsp. lactis ATCC 27673,map00520,4.91
Bifidobacterium animalis subsp. lactis ATCC 27673,map00521,2.29
Bifidobacterium animalis subsp. lactis ATCC 27673,map00523,0.94
Bifidobacterium animalis subsp. lactis ATCC 27673,map00525,0.34
Bifidobacterium animalis subsp. lactis ATCC 27673,map00531,0.72
Bifidobacterium animalis subsp. lactis ATCC 27673,map00541,2.72
Bifidobacterium animalis subsp. lactis ATCC 27673,map00550,0.31
Bifidobacterium animalis subsp. lactis ATCC 27673,map00561,1.83
Bifidobacterium animalis subsp. lactis ATCC 27673,map00562,1.35
Bifidobacterium animalis subsp. lactis ATCC 27673,map00564,0.62
Bifidobacterium animalis subsp. lactis ATCC 27673,map00571,1.69
Bifidobacterium animalis subsp. lactis ATCC 27673,map00572,1.62
Bifidobacterium animalis subsp. lactis ATCC 27673,map00592,0.11
Bifidobacterium animalis subsp. lactis ATCC 27673,map00600,1.27
Bifidobacterium animalis subsp. lactis ATCC 27673,map00603,0.74
Bifidobacterium animalis subsp. lactis ATCC 27673,map00604,0.72
Bifidobacterium animalis subsp. lactis ATCC 27673,map00620,2.06
Bifidobacterium animalis subsp. lactis ATCC 27673,map00621,0.12
Bifidobacterium animalis subsp. lactis ATCC 27673,map00622,0.12
Bifidobacterium animalis subsp. lactis ATCC 27673,map00625,0.5
Bifidobacterium animalis subsp. lactis ATCC 27673,map00626,0.11
Bifidobacterium animalis subsp. lactis ATCC 27673,map00630,2.15
Bifidobacterium animalis subsp. lactis ATCC 27673,map00640,1.86
Bifidobacterium animalis subsp. lactis ATCC 27673,map00650,2.98
Bifidobacterium animalis subsp. lactis ATCC 27673,map00660,1.16
Bifidobacterium animalis subsp. lactis ATCC 27673,map00670,0.72
Bifidobacterium animalis subsp. lactis ATCC 27673,map00730,1.13
Bifidobacterium animalis subsp. lactis ATCC 27673,map00740,0.72
Bifidobacterium animalis subsp. lactis ATCC 27673,map00750,1.53
Bifidobacterium animalis subsp. lactis ATCC 27673,map00760,1.64
Bifidobacterium animalis subsp. lactis ATCC 27673,map00770,1.18
